131,6,1,2700,30/10/2023
132,6,1,2700,31/10/2023
133,6,1,2700,01/11/2023
134,6,1,2700,02/11/2023
135,6,1,2700,03/11/2023
136,6,1,2700,04/11/2023
137,6,1,2700,05/11/2023
138,6,1,2700,06/11/2023
139,6,1,2700,07/11/2023
140,6,1,2700,08/11/2023
141,6,1,2700,09/11/2023
142,6,1,3194.83,10/11/2023
143,6,1,3194.83,11/11/2023
144,6,1,3194.83,12/11/2023
145,6,1,3194.83,13/11/2023
146,6,1,3194.83,14/11/2023
147,6,1,3194.83,15/11/2023
148,6,1,3194.83,16/11/2023
149,6,1,3194.83,17/11/2023
150,6,1,3194.83,18/11/2023
151,6,1,3194.83,19/11/2023
152,6,1,3194.83,20/11/2023
153,6,1,3194.83,21/11/2023
154,6,1,3194.83,22/11/2023
155,6,1,3194.83,23/11/2023
156,6,1,3194.83,24/11/2023
157,6,1,3194.83,25/11/2023
158,6,1,3194.83,26/11/2023
159,6,1,3194.83,27/11/2023
160,6,1,3194.83,28/11/2023
161,6,1,3194.83,29/11/2023
162,6,1,3194.83,30/11/2023
163,6,1,3194.83,01/12/2023
164,6,1,3194.83,02/12/2023
165,6,1,3194.83,03/12/2023
166,6,1,3194.83,04/12/2023
167,6,1,3194.83,05/12/2023
168,6,1,3194.83,06/12/2023
169,6,1,3194.83,07/12/2023
170,6,1,3194.83,08/12/2023
171,6,1,3194.83,09/12/2023
172,6,1,3194.83,10/12/2023
173,6,1,3194.83,11/12/2023
174,6,1,3194.83,12/12/2023
175,6,1,3194.83,13/12/2023
176,6,1,3194.83,14/12/2023
177,6,1,3194.83,15/12/2023
178,6,1,3194.83,16/12/2023
179,6,1,3194.83,17/12/2023
180,6,1,3194.83,18/12/2023
181,6,1,3194.83,19/12/2023
182,6,1,3194.83,20/12/2023
183,6,1,3194.83,21/12/2023
184,6,1,3194.83,22/12/2023
185,6,1,3194.83,23/12/2023
186,6,1,3194.83,24/12/2023
187,6,1,3194.83,25/12/2023
188,6,1,3194.83,26/12/2023
189,6,1,3194.83,27/12/2023
190,6,1,3194.83,28/12/2023
191,6,1,3194.83,29/12/2023
192,6,1,3190.8,30/12/2023
193,6,1,2895.11,31/12/2023
194,6,1,2895.11,01/01/2024
195,6,1,2895.11,02/01/2024
196,6,1,2895.11,03/01/2024
197,6,1,2895.11,04/01/2024
198,6,1,2895.11,05/01/2024
199,6,1,2895.11,06/01/2024
200,6,1,2895.11,07/01/2024
201,6,1,2895.11,08/01/2024
202,6,1,2895.11,09/01/2024
203,6,1,2895.11,10/01/2024
204,6,1,2895.11,11/01/2024
205,6,1,2895.11,12/01/2024
206,6,1,2895.11,13/01/2024
207,6,1,2895.11,14/01/2024
208,6,1,2895.11,15/01/2024
209,6,1,2895.11,16/01/2024
210,6,1,2895.11,17/01/2024
211,6,1,2895.11,18/01/2024
212,6,1,2895.11,19/01/2024
213,6,1,2895.11,20/01/2024
214,6,1,2895.11,21/01/2024
215,6,1,2895.11,22/01/2024
216,6,1,2895.11,23/01/2024
217,6,1,2895.11,24/01/2024
218,6,1,2895.11,25/01/2024
219,6,1,2895.11,26/01/2024
220,6,1,2895.11,27/01/2024
221,6,1,2895.11,28/01/2024
222,6,1,2895.11,29/01/2024
223,6,1,2895.11,30/01/2024
224,6,1,2895.11,31/01/2024
225,6,1,2895.11,01/02/2024
226,6,1,2895.11,02/02/2024
227,6,1,2895.11,03/02/2024
228,6,1,2895.11,04/02/2024
229,6,1,2895.11,05/02/2024
230,6,1,2895.11,06/02/2024
231,6,1,2895.11,07/02/2024
232,6,1,2895.11,08/02/2024
233,6,1,2895.11,09/02/2024
234,6,1,2895.11,10/02/2024
235,6,1,2895.11,11/02/2024
236,6,1,2895.11,12/02/2024
237,6,1,2792.53,13/02/2024
238,6,1,2792.53,14/02/2024
239,6,1,2792.53,15/02/2024
240,6,1,2792.53,16/02/2024
241,6,1,2792.53,17/02/2024
242,6,1,2790.52,18/02/2024
243,6,1,2695.98,19/02/2024
244,6,1,2695.98,20/02/2024
245,6,1,2695.98,21/02/2024
246,6,1,2695.98,22/02/2024
247,6,1,2695.98,23/02/2024
248,6,1,2695.98,24/02/2024
249,6,1,2695.98,25/02/2024
250,6,1,2695.98,26/02/2024
251,6,1,2695.98,27/02/2024
252,6,1,2695.98,28/02/2024
253,6,1,2695.98,29/02/2024
254,6,1,2695.98,01/03/2024
255,6,1,2695.98,02/03/2024
256,6,1,2695.98,03/03/2024
257,6,1,2695.98,04/03/2024
258,6,1,2695.98,05/03/2024
259,6,1,2695.98,06/03/2024
260,6,1,2695.98,07/03/2024
261,6,1,2695.98,08/03/2024
262,6,1,2695.98,09/03/2024
263,6,1,2695.98,10/03/2024
264,6,1,2695.98,11/03/2024
265,6,1,2695.98,12/03/2024
266,6,1,2695.98,13/03/2024
267,6,1,2695.98,14/03/2024
268,6,1,2695.98,15/03/2024
269,6,1,2695.98,16/03/2024
270,6,1,2695.98,17/03/2024
271,6,1,2695.98,18/03/2024
272,6,1,2695.98,19/03/2024
273,6,1,2695.98,20/03/2024
274,6,1,2695.98,21/03/2024
275,6,1,2695.98,22/03/2024
276,6,1,2695.98,23/03/2024
277,6,1,2695.98,24/03/2024
278,6,1,2695.98,25/03/2024
279,6,1,2695.98,26/03/2024
280,6,1,2695.98,27/03/2024
281,6,1,2695.98,28/03/2024
282,6,1,2695.98,29/03/2024
283,6,1,2695.98,30/03/2024
284,6,1,2695.98,31/03/2024
285,6,1,2695.98,01/04/2024
286,6,1,2695.98,02/04/2024
287,6,1,2695.98,03/04/2024
288,6,1,2695.98,04/04/2024
289,6,1,2695.98,05/04/2024
290,6,1,2695.98,06/04/2024
291,6,1,2695.98,07/04/2024
292,6,1,2695.98,08/04/2024
293,6,1,2695.98,09/04/2024
294,6,1,2695.98,10/04/2024
295,6,1,2893.1,11/04/2024
296,6,1,2693.97,12/04/2024
297,6,1,2693.97,13/04/2024
298,6,1,2693.97,14/04/2024
299,6,1,2693.97,15/04/2024
300,6,1,2693.97,16/04/2024
301,6,1,2693.97,17/04/2024
302,6,1,2693.97,18/04/2024
303,6,1,2693.97,19/04/2024
304,6,1,2693.97,20/04/2024
305,6,1,2693.97,21/04/2024
306,6,1,2693.97,22/04/2024
307,6,1,2693.97,23/04/2024
308,6,1,2693.97,24/04/2024
309,6,1,2693.97,25/04/2024
310,6,1,2693.97,26/04/2024
311,6,1,2693.97,27/04/2024
312,6,1,2889.08,28/04/2024
313,6,1,2889.08,29/04/2024
314,6,1,2197.13,30/04/2024
315,6,1,2197.13,01/05/2024
316,6,1,2197.13,02/05/2024
317,6,1,2197.13,03/05/2024
318,6,1,2197.13,04/05/2024
319,6,1,2893.1,05/05/2024
320,6,1,2197.13,06/05/2024
321,6,1,2197.13,07/05/2024
322,6,1,2197.13,08/05/2024
323,6,1,2197.13,09/05/2024
324,6,1,2197.13,10/05/2024
325,6,1,2197.13,11/05/2024
326,6,1,2197.13,12/05/2024
327,6,1,2197.13,13/05/2024
328,6,1,2197.13,14/05/2024
329,6,1,2197.13,15/05/2024
330,6,1,2197.13,16/05/2024
331,6,1,2197.13,17/05/2024
332,6,1,2197.13,18/05/2024
333,6,1,2197.13,19/05/2024
334,6,1,2197.13,20/05/2024
335,6,1,2197.13,21/05/2024
336,6,1,2197.13,22/05/2024
337,6,1,2197.13,23/05/2024
338,6,1,2197.13,24/05/2024
339,6,1,2197.13,25/05/2024
340,6,1,2197.13,26/05/2024
341,6,1,2197.13,27/05/2024
342,6,1,2197.13,28/05/2024
343,6,1,2197.13,29/05/2024
344,6,1,2197.13,30/05/2024
345,6,1,2197.13,31/05/2024
346,6,1,2197.13,01/06/2024
347,6,1,2197.13,02/06/2024
348,6,1,2197.13,03/06/2024
349,6,1,2197.13,04/06/2024
350,6,1,2197.13,05/06/2024
351,6,1,2197.13,06/06/2024
352,6,1,2197.13,07/06/2024
353,6,1,2197.13,08/06/2024
354,6,1,2197.13,09/06/2024
355,6,1,2197.13,10/06/2024
356,6,1,2197.13,11/06/2024
357,6,1,2197.13,12/06/2024
358,6,1,2197.13,13/06/2024
359,6,1,2197.13,14/06/2024
360,6,1,2197.13,15/06/2024
361,6,1,2197.13,16/06/2024
362,6,1,2197.13,17/06/2024
363,6,1,2197.13,18/06/2024
364,6,1,2197.13,19/06/2024
365,6,1,2197.13,20/06/2024
366,6,1,2893.1,21/06/2024
367,5,1,380,15/03/2024
368,5,1,380,16/03/2024
369,5,1,380,17/03/2024
370,5,1,380,18/03/2024
371,5,1,419.51,19/03/2024
372,5,1,414.39,20/03/2024
373,5,1,413.41,21/03/2024
374,5,1,413.41,22/03/2024
375,5,1,413.41,23/03/2024
376,5,1,413.41,24/03/2024
377,5,1,419.76,25/03/2024
378,5,1,399.76,26/03/2024
379,5,1,419.76,27/03/2024
380,5,1,419.76,28/03/2024
381,5,1,419.76,29/03/2024
382,5,1,419.76,30/03/2024
383,5,1,419.76,31/03/2024
384,5,1,419.76,01/04/2024
385,5,1,419.76,02/04/2024
386,5,1,419.76,03/04/2024
387,5,1,419.76,04/04/2024
388,5,1,419.76,05/04/2024
389,5,1,419.76,06/04/2024
390,5,1,419.76,07/04/2024
391,5,1,419.76,08/04/2024
392,5,1,419.76,09/04/2024
393,5,1,419.76,10/04/2024
394,5,1,419.76,11/04/2024
395,5,1,419.76,12/04/2024
396,5,1,419.76,13/04/2024
397,5,1,413.9,14/04/2024
398,5,1,399.76,15/04/2024
399,5,1,414.39,16/04/2024
400,5,1,400.98,17/04/2024
401,5,1,400.98,18/04/2024
402,5,1,392.68,19/04/2024
403,5,1,389.76,20/04/2024
404,5,1,389.76,21/04/2024
405,5,1,417.8,22/04/2024
406,5,1,396.83,23/04/2024
407,5,1,390.3,24/04/2024
408,5,1,379.96,25/04/2024
409,5,1,394.59,26/04/2024
410,5,1,370.59,27/04/2024
411,5,1,370.59,28/04/2024
412,5,1,370.98,29/04/2024
413,5,1,370.2,30/04/2024
414,5,1,361.03,01/05/2024
415,5,1,360.05,02/05/2024
416,5,1,369.81,03/05/2024
417,5,1,400.44,04/05/2024
418,5,1,400.44,05/05/2024
419,5,1,399.47,06/05/2024
420,5,1,399.86,07/05/2024
421,5,1,398.69,08/05/2024
422,5,1,397.91,09/05/2024
423,5,1,398.49,10/05/2024
424,5,1,398.49,11/05/2024
425,5,1,439.08,12/05/2024
426,5,1,388.15,13/05/2024
427,5,1,388.15,14/05/2024
428,5,1,388.15,15/05/2024
429,5,1,388.15,16/05/2024
430,5,1,378.78,17/05/2024
431,5,1,439.47,18/05/2024
432,5,1,378.78,19/05/2024
433,5,1,378.78,20/05/2024
434,5,1,439.47,21/05/2024
435,5,1,378.39,22/05/2024
436,5,1,378.39,23/05/2024
437,5,1,378.39,24/05/2024
438,5,1,378.39,25/05/2024
439,5,1,439.66,26/05/2024
440,5,1,439.66,27/05/2024
441,5,1,378.2,28/05/2024
442,5,1,439.66,29/05/2024
443,5,1,439.66,30/05/2024
444,5,1,439.66,31/05/2024
445,5,1,439.27,01/06/2024
446,5,1,439.27,02/06/2024
447,5,1,439.27,03/06/2024
448,5,1,439.66,04/06/2024
449,5,1,399.66,05/06/2024
450,5,1,399.86,06/06/2024
451,5,1,366.88,07/06/2024
452,5,1,367.27,08/06/2024
453,4,1,35.04,21/06/2023
454,4,1,35.04,22/06/2023
455,4,1,34.01,23/06/2023
456,4,1,34.01,24/06/2023
457,4,1,34.01,25/06/2023
458,4,1,34.01,26/06/2023
459,4,1,34.01,27/06/2023
460,4,1,34.01,28/06/2023
461,4,1,34.01,29/06/2023
462,4,1,34.01,30/06/2023
463,4,1,34.99,01/07/2023
464,4,1,34.99,02/07/2023
465,4,1,34.99,03/07/2023
466,4,1,34.99,04/07/2023
467,4,1,34.99,05/07/2023
468,4,1,34.99,06/07/2023
469,4,1,34.99,07/07/2023
470,4,1,34.99,08/07/2023
471,4,1,34.99,09/07/2023
472,4,1,34.99,10/07/2023
473,4,1,34.99,11/07/2023
474,4,1,32.22,12/07/2023
475,4,1,34.01,13/07/2023
476,4,1,34.01,14/07/2023
477,4,1,34.99,15/07/2023
478,4,1,34.01,16/07/2023
479,4,1,34.01,17/07/2023
480,4,1,34.93,18/07/2023
481,4,1,34.06,19/07/2023
482,4,1,34.06,20/07/2023
483,4,1,34.06,21/07/2023
484,4,1,34.06,22/07/2023
485,4,1,34.06,23/07/2023
486,4,1,34.06,24/07/2023
487,4,1,34.06,25/07/2023
488,4,1,34.06,26/07/2023
489,4,1,34.06,27/07/2023
490,4,1,34.87,28/07/2023
491,4,1,34.01,29/07/2023
492,4,1,34.01,30/07/2023
493,4,1,34.01,31/07/2023
494,4,1,34.87,01/08/2023
495,4,1,34.01,02/08/2023
496,4,1,34.01,03/08/2023
497,4,1,34.87,04/08/2023
498,4,1,34.01,05/08/2023
499,4,1,34.01,06/08/2023
500,4,1,34.01,07/08/2023
501,4,1,34.01,08/08/2023
502,4,1,34.01,09/08/2023
503,4,1,34.01,10/08/2023
504,4,1,34.01,11/08/2023
505,4,1,34.01,12/08/2023
506,4,1,35.04,13/08/2023
507,4,1,35.04,14/08/2023
508,4,1,32.05,15/08/2023
509,4,1,32.05,16/08/2023
510,4,1,32.05,17/08/2023
511,4,1,32.05,18/08/2023
512,4,1,32.05,19/08/2023
513,4,1,32.05,20/08/2023
514,4,1,32.05,21/08/2023
515,4,1,32.05,22/08/2023
516,4,1,32.05,23/08/2023
517,4,1,32.05,24/08/2023
518,4,1,32.05,25/08/2023
519,4,1,32.05,26/08/2023
520,4,1,35.04,27/08/2023
521,4,1,26.97,28/08/2023
522,4,1,26.97,29/08/2023
523,4,1,26.97,30/08/2023
524,4,1,26.97,31/08/2023
525,4,1,35.04,01/09/2023
526,4,1,35.04,02/09/2023
527,4,1,35.04,03/09/2023
528,4,1,35.04,04/09/2023
529,4,1,35.04,05/09/2023
530,4,1,26.92,06/09/2023
531,4,1,26.97,07/09/2023
532,4,1,35.04,08/09/2023
533,4,1,35.04,09/09/2023
534,4,1,34.99,10/09/2023
535,4,1,32.91,11/09/2023
536,4,1,32.91,12/09/2023
537,4,1,32.91,13/09/2023
538,4,1,32.91,14/09/2023
539,4,1,34.87,15/09/2023
540,4,1,34.87,16/09/2023
541,4,1,34.87,17/09/2023
542,4,1,34.87,18/09/2023
543,4,1,34.87,19/09/2023
544,4,1,34.87,20/09/2023
545,4,1,34.87,21/09/2023
546,4,1,34.87,22/09/2023
547,4,1,34.87,23/09/2023
548,4,1,35.1,24/09/2023
549,4,1,33.2,25/09/2023
550,4,1,33.2,26/09/2023
551,4,1,33.2,27/09/2023
552,4,1,31.99,28/09/2023
553,4,1,31.99,29/09/2023
554,4,1,31.99,30/09/2023
555,4,1,31.99,01/10/2023
556,4,1,31.99,02/10/2023
557,4,1,32.39,03/10/2023
558,4,1,32.39,04/10/2023
559,4,1,32.39,05/10/2023
560,4,1,32.39,06/10/2023
561,4,1,32.39,07/10/2023
562,4,1,32.39,08/10/2023
563,4,1,33.03,09/10/2023
564,4,1,31.12,10/10/2023
565,4,1,31.12,11/10/2023
566,4,1,31.12,12/10/2023
567,4,1,31.12,13/10/2023
568,4,1,31.12,14/10/2023
569,4,1,32.51,15/10/2023
570,4,1,32.51,16/10/2023
571,4,1,32.51,17/10/2023
572,4,1,32.51,18/10/2023
573,4,1,32.51,19/10/2023
574,4,1,32.51,20/10/2023
575,4,1,32.51,21/10/2023
576,4,1,24.44,22/10/2023
577,4,1,32.51,23/10/2023
578,4,1,32.51,24/10/2023
579,4,1,32.51,25/10/2023
580,4,1,32.51,26/10/2023
581,4,1,32.51,27/10/2023
582,4,1,32.51,28/10/2023
583,4,1,32.51,29/10/2023
584,4,1,32.51,30/10/2023
585,4,1,32.51,31/10/2023
586,4,1,32.51,01/11/2023
587,4,1,32.51,02/11/2023
588,4,1,24.5,03/11/2023
589,4,1,24.5,04/11/2023
590,4,1,24.5,05/11/2023
591,4,1,24.5,06/11/2023
592,4,1,24.5,07/11/2023
593,4,1,25.13,08/11/2023
594,4,1,25.13,09/11/2023
595,4,1,25.13,10/11/2023
596,4,1,32.51,11/11/2023
597,4,1,31.7,12/11/2023
598,4,1,31.7,13/11/2023
599,4,1,31.7,14/11/2023
600,4,1,31.7,15/11/2023
601,4,1,31.7,16/11/2023
602,4,1,31.7,17/11/2023
603,4,1,31.7,18/11/2023
604,4,1,31.7,19/11/2023
605,4,1,31.7,20/11/2023
606,4,1,31.7,21/11/2023
607,4,1,31.7,22/11/2023
608,4,1,31.7,23/11/2023
609,4,1,31.7,24/11/2023
610,4,1,31.7,25/11/2023
611,4,1,32.56,26/11/2023
612,4,1,32.56,27/11/2023
613,4,1,32.56,28/11/2023
614,4,1,32.56,29/11/2023
615,4,1,56.83,30/11/2023
616,4,1,56.83,01/12/2023
617,4,1,56.83,02/12/2023
618,4,1,56.83,03/12/2023
619,4,1,28.13,04/12/2023
620,4,1,53.95,05/12/2023
621,4,1,36.37,06/12/2023
622,4,1,36.37,07/12/2023
623,4,1,28.13,08/12/2023
624,4,1,50.14,09/12/2023
625,4,1,53.6,10/12/2023
626,4,1,52.74,11/12/2023
627,4,1,52.74,12/12/2023
628,4,1,52.74,13/12/2023
629,4,1,35.16,14/12/2023
630,4,1,35.22,15/12/2023
631,4,1,35.22,16/12/2023
632,4,1,52.05,17/12/2023
633,4,1,52.05,18/12/2023
634,4,1,52.05,19/12/2023
635,4,1,42.71,20/12/2023
636,4,1,43.29,21/12/2023
637,4,1,28.18,22/12/2023
638,4,1,28.18,23/12/2023
639,4,1,28.18,24/12/2023
640,4,1,28.18,25/12/2023
641,4,1,34.99,26/12/2023
642,4,1,28.18,27/12/2023
643,4,1,28.18,28/12/2023
644,4,1,34.99,29/12/2023
645,4,1,28.18,30/12/2023
646,4,1,28.18,31/12/2023
647,4,1,28.18,01/01/2024
648,4,1,28.18,02/01/2024
649,4,1,35.04,03/01/2024
650,4,1,33.66,04/01/2024
651,4,1,33.66,05/01/2024
652,4,1,33.66,06/01/2024
653,4,1,35.04,07/01/2024
654,4,1,33.89,08/01/2024
655,4,1,33.89,09/01/2024
656,4,1,33.89,10/01/2024
657,4,1,33.89,11/01/2024
658,4,1,33.89,12/01/2024
659,4,1,33.89,13/01/2024
660,4,1,33.89,14/01/2024
661,4,1,35.04,15/01/2024
662,4,1,33.89,16/01/2024
663,4,1,33.89,17/01/2024
664,4,1,33.89,18/01/2024
665,4,1,33.89,19/01/2024
666,4,1,33.89,20/01/2024
667,4,1,33.89,21/01/2024
668,4,1,33.89,22/01/2024
669,4,1,33.89,23/01/2024
670,4,1,33.89,24/01/2024
671,4,1,33.89,25/01/2024
672,4,1,33.89,26/01/2024
673,4,1,33.89,27/01/2024
674,4,1,34.93,28/01/2024
675,4,1,33.03,29/01/2024
676,4,1,33.03,30/01/2024
677,4,1,33.03,31/01/2024
678,4,1,34.99,01/02/2024
679,4,1,34.24,02/02/2024
680,4,1,34.24,03/02/2024
681,4,1,33.66,04/02/2024
682,4,1,33.66,05/02/2024
683,4,1,33.66,06/02/2024
684,4,1,35.1,07/02/2024
685,4,1,34.18,08/02/2024
686,4,1,31.01,09/02/2024
687,4,1,31.01,10/02/2024
688,4,1,34.99,11/02/2024
689,4,1,34.99,12/02/2024
690,4,1,33.72,13/02/2024
691,4,1,34.99,14/02/2024
692,4,1,34.24,15/02/2024
693,4,1,33.95,16/02/2024
694,4,1,33.95,17/02/2024
695,4,1,33.95,18/02/2024
696,4,1,33.95,19/02/2024
697,4,1,33.49,20/02/2024
698,4,1,35.04,21/02/2024
699,4,1,34.81,22/02/2024
700,4,1,34.81,23/02/2024
701,4,1,33.89,24/02/2024
702,4,1,33.89,25/02/2024
703,4,1,33.89,26/02/2024
704,4,1,34.81,27/02/2024
705,4,1,34.81,28/02/2024
706,4,1,34.81,29/02/2024
707,4,1,32.91,01/03/2024
708,4,1,32.91,02/03/2024
709,4,1,43,03/03/2024
710,4,1,43,04/03/2024
711,4,1,43,05/03/2024
712,4,1,32.91,06/03/2024
713,4,1,31.7,07/03/2024
714,4,1,31.87,08/03/2024
715,4,1,31.87,09/03/2024
716,4,1,31.87,10/03/2024
717,4,1,31.87,11/03/2024
718,4,1,33.03,12/03/2024
719,4,1,33.03,13/03/2024
720,4,1,33.03,14/03/2024
721,4,1,33.03,15/03/2024
722,4,1,33.03,16/03/2024
723,4,1,33.03,17/03/2024
724,4,1,33.03,18/03/2024
725,4,1,33.03,19/03/2024
726,4,1,32.39,20/03/2024
727,4,1,32.39,21/03/2024
728,4,1,33.6,22/03/2024
729,4,1,33.6,23/03/2024
730,4,1,33.6,24/03/2024
731,4,1,33.6,25/03/2024
732,4,1,32.8,26/03/2024
733,4,1,32.8,27/03/2024
734,4,1,32.8,28/03/2024
735,4,1,32.8,29/03/2024
736,4,1,32.8,30/03/2024
737,4,1,32.8,31/03/2024
738,4,1,31.76,01/04/2024
739,4,1,31.76,02/04/2024
740,4,1,31.76,03/04/2024
741,4,1,30.32,04/04/2024
742,4,1,33.14,05/04/2024
743,4,1,33.14,06/04/2024
744,4,1,33.54,07/04/2024
745,4,1,33.54,08/04/2024
746,4,1,49.86,09/04/2024
747,4,1,33.6,10/04/2024
748,4,1,33.6,11/04/2024
749,4,1,33.6,12/04/2024
750,4,1,33.6,13/04/2024
751,4,1,33.6,14/04/2024
752,4,1,42.94,15/04/2024
753,4,1,42.94,16/04/2024
754,4,1,33.14,17/04/2024
755,4,1,42.94,18/04/2024
756,4,1,42.94,19/04/2024
757,4,1,33.14,20/04/2024
758,4,1,33.14,21/04/2024
759,4,1,43,22/04/2024
760,4,1,43,23/04/2024
761,4,1,43,24/04/2024
762,4,1,33.31,25/04/2024
763,4,1,33.26,26/04/2024
764,4,1,33.26,27/04/2024
765,4,1,33.26,28/04/2024
766,4,1,33.26,29/04/2024
767,4,1,33.26,30/04/2024
768,4,1,33.03,01/05/2024
769,4,1,33.03,02/05/2024
770,4,1,33.03,03/05/2024
771,4,1,33.54,04/05/2024
772,4,1,33.54,05/05/2024
773,4,1,32.97,06/05/2024
774,4,1,32.97,07/05/2024
775,4,1,32.97,08/05/2024
776,4,1,32.97,09/05/2024
777,4,1,32.97,10/05/2024
778,4,1,32.97,11/05/2024
779,4,1,33.14,12/05/2024
780,4,1,32.22,13/05/2024
781,4,1,32.22,14/05/2024
782,4,1,32.22,15/05/2024
783,4,1,32.22,16/05/2024
784,4,1,32.22,17/05/2024
785,4,1,32.22,18/05/2024
786,4,1,32.22,19/05/2024
787,4,1,32.22,20/05/2024
788,4,1,32.22,21/05/2024
789,4,1,32.22,22/05/2024
790,4,1,32.22,23/05/2024
791,4,1,32.22,24/05/2024
792,4,1,32.22,25/05/2024
793,4,1,32.22,26/05/2024
794,4,1,32.22,27/05/2024
795,4,1,32.22,28/05/2024
796,4,1,32.22,29/05/2024
797,4,1,32.22,30/05/2024
798,4,1,32.22,31/05/2024
799,4,1,32.74,01/06/2024
800,4,1,33.14,02/06/2024
801,4,1,33.14,03/06/2024
802,4,1,33.14,04/06/2024
803,4,1,33.14,05/06/2024
804,4,1,33.14,06/06/2024
805,4,1,33.14,07/06/2024
806,4,1,33.14,08/06/2024
807,4,1,33.14,09/06/2024
808,4,1,33.14,10/06/2024
809,4,1,33.14,11/06/2024
810,4,1,33.14,12/06/2024
811,4,1,33.14,13/06/2024
812,4,1,33.2,14/06/2024
813,4,1,32.28,15/06/2024
814,4,1,32.28,16/06/2024
815,4,1,33.26,17/06/2024
816,4,1,42.88,18/06/2024
817,4,1,36.77,19/06/2024
818,3,1,329.85,23/06/2023
819,3,1,329.85,24/06/2023
